interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
EFNA1_EPHA1	EPHA	EFNA1	EPHA1					PMID: 15114347	Cell-Cell Contact	EFNA1 - EPHA1
EFNA1_EPHA2	EPHA	EFNA1	EPHA2					PMID: 15114347	Cell-Cell Contact	EFNA1 - EPHA2
EFNA1_EPHA3	EPHA	EFNA1	EPHA3					PMID: 15114347	Cell-Cell Contact	EFNA1 - EPHA3
EFNA1_EPHA4	EPHA	EFNA1	EPHA4					PMID: 15114347	Cell-Cell Contact	EFNA1 - EPHA4
EFNA1_EPHA7	EPHA	EFNA1	EPHA7					PMID: 15114347	Cell-Cell Contact	EFNA1 - EPHA7
EFNA3_EPHA1	EPHA	EFNA3	EPHA1					PMID: 15114347	Cell-Cell Contact	EFNA3 - EPHA1
EFNA3_EPHA2	EPHA	EFNA3	EPHA2					PMID: 15114347	Cell-Cell Contact	EFNA3 - EPHA2
EFNA3_EPHA3	EPHA	EFNA3	EPHA3					PMID: 15114347	Cell-Cell Contact	EFNA3 - EPHA3
EFNA3_EPHA4	EPHA	EFNA3	EPHA4					PMID: 15114347	Cell-Cell Contact	EFNA3 - EPHA4
EFNA3_EPHA7	EPHA	EFNA3	EPHA7					PMID: 15114347	Cell-Cell Contact	EFNA3 - EPHA7
EFNA4_EPHA1	EPHA	EFNA4	EPHA1					PMID: 15114347	Cell-Cell Contact	EFNA4 - EPHA1
EFNA4_EPHA2	EPHA	EFNA4	EPHA2					PMID: 15114347	Cell-Cell Contact	EFNA4 - EPHA2
EFNA4_EPHA3	EPHA	EFNA4	EPHA3					PMID: 15114347	Cell-Cell Contact	EFNA4 - EPHA3
EFNA4_EPHA4	EPHA	EFNA4	EPHA4					PMID: 15114347	Cell-Cell Contact	EFNA4 - EPHA4
EFNA4_EPHA7	EPHA	EFNA4	EPHA7					PMID: 15114347	Cell-Cell Contact	EFNA4 - EPHA7
EFNA5_EPHA1	EPHA	EFNA5	EPHA1					PMID: 15114347	Cell-Cell Contact	EFNA5 - EPHA1
EFNA5_EPHA2	EPHA	EFNA5	EPHA2					PMID: 15114347	Cell-Cell Contact	EFNA5 - EPHA2
EFNA5_EPHA3	EPHA	EFNA5	EPHA3					PMID: 15114347	Cell-Cell Contact	EFNA5 - EPHA3
EFNA5_EPHA4	EPHA	EFNA5	EPHA4					PMID: 15114347	Cell-Cell Contact	EFNA5 - EPHA4
EFNA5_EPHA7	EPHA	EFNA5	EPHA7					PMID: 15114347	Cell-Cell Contact	EFNA5 - EPHA7
EFNA5_EPHB2	EPHA	EFNA5	EPHB2					PMID:15107857; PMID: 15114347	Cell-Cell Contact	EFNA5 - EPHB2
EFNB1_EPHA4	EPHB	EFNB1	EPHA4					PMID: 15114347	Cell-Cell Contact	EFNB1 - EPHA4
EFNB1_EPHB1	EPHB	EFNB1	EPHB1					PMID: 15114347	Cell-Cell Contact	EFNB1 - EPHB1
EFNB1_EPHB2	EPHB	EFNB1	EPHB2					PMID: 15114347	Cell-Cell Contact	EFNB1 - EPHB2
EFNB1_EPHB3	EPHB	EFNB1	EPHB3					PMID: 15114347	Cell-Cell Contact	EFNB1 - EPHB3
EFNB1_EPHB4	EPHB	EFNB1	EPHB4					PMID: 15114347	Cell-Cell Contact	EFNB1 - EPHB4
EFNB2_EPHA4	EPHB	EFNB2	EPHA4					PMID: 15114347	Cell-Cell Contact	EFNB2 - EPHA4
EFNB2_EPHB1	EPHB	EFNB2	EPHB1					PMID: 15114347	Cell-Cell Contact	EFNB2 - EPHB1
EFNB2_EPHB2	EPHB	EFNB2	EPHB2					PMID: 15114347	Cell-Cell Contact	EFNB2 - EPHB2
EFNB2_EPHB3	EPHB	EFNB2	EPHB3					PMID: 15114347	Cell-Cell Contact	EFNB2 - EPHB3
EFNB2_EPHB4	EPHB	EFNB2	EPHB4					PMID: 15114347	Cell-Cell Contact	EFNB2 - EPHB4
EFNB3_EPHA4	EPHB	EFNB3	EPHA4					PMID: 15114347	Cell-Cell Contact	EFNB3 - EPHA4
EFNB3_EPHB1	EPHB	EFNB3	EPHB1					PMID: 15114347	Cell-Cell Contact	EFNB3 - EPHB1
EFNB3_EPHB2	EPHB	EFNB3	EPHB2					PMID: 15114347	Cell-Cell Contact	EFNB3 - EPHB2
EFNB3_EPHB3	EPHB	EFNB3	EPHB3					PMID: 15114347	Cell-Cell Contact	EFNB3 - EPHB3
EFNB3_EPHB4	EPHB	EFNB3	EPHB4					PMID: 15114347	Cell-Cell Contact	EFNB3 - EPHB4
EFNB3_EPHB6	EPHB	EFNB3	EPHB6					PMID: 15114347	Cell-Cell Contact	EFNB3 - EPHB6
ESAM_ESAM	ESAM	ESAM	ESAM					KEGG: hsa04514; PMID: 11279107	Cell-Cell Contact	ESAM - ESAM
ICAM1_ITGAX_ITGB2	ICAM	ICAM1	ITGAX_ITGB2					PMID: 16252253	Cell-Cell Contact	ICAM1 - (ITGAX+ITGB2)
ICAM1_ITGAL_ITGB2	ICAM	ICAM1	ITGAL_ITGB2					KEGG: hsa04514	Cell-Cell Contact	ICAM1 - (ITGAL+ITGB2)
ICAM2_ITGAL_ITGB2	ICAM	ICAM2	ITGAL_ITGB2					KEGG: hsa04514	Cell-Cell Contact	ICAM2 - (ITGAL+ITGB2)
ICAM1_ITGAM_ITGB2	ICAM	ICAM1	ITGAM_ITGB2					KEGG: hsa04514	Cell-Cell Contact	ICAM1 - (ITGAM+ITGB2)
ICAM2_ITGAM_ITGB2	ICAM	ICAM2	ITGAM_ITGB2					KEGG: hsa04514	Cell-Cell Contact	ICAM2 - (ITGAM+ITGB2)
ICAM1_ITGAL	ICAM	ICAM1	ITGAL					PMID: 23602662	Cell-Cell Contact	ICAM1 - ITGAL
ICAM1_SPN	ICAM	ICAM1	SPN					PMID: 1683685	Cell-Cell Contact	ICAM1 - SPN
ICAM5_CD209	ICAM	ICAM5	CD209					PMID: 15795245	Cell-Cell Contact	ICAM5 - CD209
ICOSL_ICOS	ICOS	ICOSLG	ICOS					PMID: 23954143	Cell-Cell Contact	ICOSL - ICOS
ICOSL_CD28	ICOS	ICOSLG	CD28					KEGG: hsa04514	Cell-Cell Contact	ICOSL - CD28
ICOSL_CTLA4	ICOS	ICOSLG	CTLA4					KEGG: hsa04514	Cell-Cell Contact	ICOSL - CTLA4
ITGB2_CD226	ITGB2	ITGB2	CD226					KEGG: hsa04514	Cell-Cell Contact	ITGB2 - CD226
ITGB2_ICAM1	ITGB2	ITGB2	ICAM1					KEGG: hsa04514	Cell-Cell Contact	ITGB2 - ICAM1
ITGB2_ICAM2	ITGB2	ITGB2	ICAM2					KEGG: hsa04514	Cell-Cell Contact	ITGB2 - ICAM2
JAM2_ITGA3_ITGB1	JAM	JAM2	ITGA3_ITGB1					PMID: 12070135	Cell-Cell Contact	JAM2 - (ITGA3+ITGB1)
JAM2_ITGAV_ITGB1	JAM	JAM2	ITGAV_ITGB1					KEGG: hsa04514	Cell-Cell Contact	JAM2 - (ITGAV+ITGB1)
JAM3_ITGAM_ITGB2	JAM	JAM3	ITGAM_ITGB2					KEGG: hsa04514; PMID: 16118203, PMC2194005	Cell-Cell Contact	JAM3 - (ITGAM+ITGB2)
JAM1_ITGAL_ITGB2	JAM	F11R	ITGAL_ITGB2					PMID: 11812992	Cell-Cell Contact	JAM1 - (ITGAL+ITGB2)
JAM2_JAM3	JAM	JAM2	JAM3					PMC1237098;  PMID: 11590146	Cell-Cell Contact	JAM2 - JAM3
F11R_F11R	JAM	F11R	F11R					KEGG: hsa04514	Cell-Cell Contact	F11R - F11R
F11R_JAM2	JAM	F11R	JAM2					KEGG: hsa04514	Cell-Cell Contact	F11R - JAM2
F11R_JAM3	JAM	F11R	JAM3					KEGG: hsa04514	Cell-Cell Contact	F11R - JAM3
JAM2_F11R	JAM	JAM2	F11R					KEGG: hsa04514	Cell-Cell Contact	JAM2 - F11R
JAM2_JAM2	JAM	JAM2	JAM2					KEGG: hsa04514	Cell-Cell Contact	JAM2 - JAM2
JAM3_F11R	JAM	JAM3	F11R					KEGG: hsa04514	Cell-Cell Contact	JAM3 - F11R
JAM3_JAM2	JAM	JAM3	JAM2					KEGG: hsa04514	Cell-Cell Contact	JAM3 - JAM2
JAM3_JAM3	JAM	JAM3	JAM3					KEGG: hsa04514	Cell-Cell Contact	JAM3 - JAM3
L1CAM_ITGAV_ITGB3	L1CAM	L1CAM	ITGAV_ITGB3					PMID: 9396761	Cell-Cell Contact	L1CAM - (ITGAV+ITGB3)
L1CAM_ITGA4_ITGB7	L1CAM	L1CAM	ITGA4_ITGB7					PMID: 8557754	Cell-Cell Contact	L1CAM - (ITGA4+ITGB7)
L1CAM_L1CAM	L1CAM	L1CAM	L1CAM					PMID: 18701456	Cell-Cell Contact	L1CAM - L1CAM
LCK_CD8A_CD8B1	LCK	LCK	CD8 receptor					PMID: 25427562	Cell-Cell Contact	LCK - (CD8A+CD8B1)
MADCAM1_ITGA4_ITGB7	MADCAM	MADCAM1	ITGA4_ITGB7					KEGG: hsa04514; PMID: 7517418	Cell-Cell Contact	MADCAM1 - (ITGA4+ITGB7)
HLA-A_CD8A	MHC-I	HLA-A	CD8A					KEGG: hsa04514	Cell-Cell Contact	HLA-A - CD8A
HLA-B_CD8A	MHC-I	HLA-B	CD8A					KEGG: hsa04514	Cell-Cell Contact	HLA-B - CD8A
HLA-C_CD8A	MHC-I	HLA-C	CD8A					KEGG: hsa04514	Cell-Cell Contact	HLA-C - CD8A
HLA-E_CD8A	MHC-I	HLA-E	CD8A					KEGG: hsa04514	Cell-Cell Contact	HLA-E - CD8A
HLA-F_CD8A	MHC-I	HLA-F	CD8A					KEGG: hsa04514	Cell-Cell Contact	HLA-F - CD8A
HLA-G_CD8A	MHC-I	HLA-G	CD8A					KEGG: hsa04514	Cell-Cell Contact	HLA-G - CD8A
HLA-A_CD8B	MHC-I	HLA-A	CD8B					KEGG: hsa04514	Cell-Cell Contact	HLA-A - CD8B
HLA-B_CD8B	MHC-I	HLA-B	CD8B					KEGG: hsa04514	Cell-Cell Contact	HLA-B - CD8B
HLA-C_CD8B	MHC-I	HLA-C	CD8B					KEGG: hsa04514	Cell-Cell Contact	HLA-C - CD8B
HLA-E_CD8B	MHC-I	HLA-E	CD8B					KEGG: hsa04514	Cell-Cell Contact	HLA-E - CD8B
HLA-F_CD8B	MHC-I	HLA-F	CD8B					KEGG: hsa04514	Cell-Cell Contact	HLA-F - CD8B
HLA-G_CD8B	MHC-I	HLA-G	CD8B					KEGG: hsa04514	Cell-Cell Contact	HLA-G - CD8B
HLA-C_KIR2DL1	MHC-I	HLA-C	KIR2DL1					PMID: 28484462	Cell-Cell Contact	HLA-C - KIR2DL1
HLA-C_KIR2DL3	MHC-I	HLA-C	KIR2DL3					PMID: 28484462	Cell-Cell Contact	HLA-C - KIR2DL3
HLA-G_LILRB1	MHC-I	HLA-G	LILRB1					PMID: 28484462	Cell-Cell Contact	HLA-G - LILRB1
HLA-G_LILRB2	MHC-I	HLA-G	LILRB2					PMID: 28484462	Cell-Cell Contact	HLA-G - LILRB2
HLA-F_KIR3DL1	MHC-I	HLA-F	KIR3DL1					PMID: 28484462	Cell-Cell Contact	HLA-F - KIR3DL1
HLA-F_KIR3DL2	MHC-I	HLA-F	KIR3DL2					PMID: 28484462	Cell-Cell Contact	HLA-F - KIR3DL2
HLA-B_KIR3DL2	MHC-I	HLA-B	KIR3DL2					PMID: 28484462	Cell-Cell Contact	HLA-B - KIR3DL2
HLA-E_KLRC1	MHC-I	HLA-E	KLRC1					PMID: 24223577	Cell-Cell Contact	HLA-E - KLRC1
HLA-E_KLRC2	MHC-I	HLA-E	KLRC2					PMID: 26697006	Cell-Cell Contact	HLA-E - KLRC2
HLA-A_KIR3DL1	MHC-I	HLA-A	KIR3DL1					PMID: 28484462	Cell-Cell Contact	HLA-A - KIR3DL1
HLA-F_LILRB1	MHC-I	HLA-F	LILRB1					PMID: 28484462	Cell-Cell Contact	HLA-F - LILRB1
HLA-E_KLRK1	MHC-I	HLA-E	KLRK1					PMID: 28484462	Cell-Cell Contact	HLA-E - KLRK1
HLA-E_CD94:NKG2A	MHC-I	HLA-E	CD94:NKG2A					PMID: 28484462	Cell-Cell Contact	HLA-E - CD94:NKG2A
HLA-E_CD94:NKG2C	MHC-I	HLA-E	CD94:NKG2C					PMID: 28484462	Cell-Cell Contact	HLA-E - CD94:NKG2C
HLA-E_CD94:NKG2E	MHC-I	HLA-E	CD94:NKG2E					PMID: 28484462	Cell-Cell Contact	HLA-E - CD94:NKG2E
ULBP1_KLRK1	MHC-I	ULBP1	KLRK1					PMID: 24223577	Cell-Cell Contact	ULBP1 - KLRK1
RAET1E_KLRK1	MHC-I	RAET1E	KLRK1					PMID: 24223577	Cell-Cell Contact	RAET1E - KLRK1
RAET1G_KLRK1	MHC-I	RAET1G	KLRK1					PMID: 24223577	Cell-Cell Contact	RAET1G - KLRK1
HLA-DPA1_CD4	MHC-II	HLA-DPA1	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DPA1 - CD4
HLA-DPB1_CD4	MHC-II	HLA-DPB1	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DPB1 - CD4
HLA-DQA1_CD4	MHC-II	HLA-DQA1	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DQA1 - CD4
HLA-DMA_CD4	MHC-II	HLA-DMA	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DMA - CD4
HLA-DMB_CD4	MHC-II	HLA-DMB	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DMB - CD4
HLA-DQA2_CD4	MHC-II	HLA-DQA2	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DQA2 - CD4
HLA-DOA_CD4	MHC-II	HLA-DOA	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DOA - CD4
HLA-DOB_CD4	MHC-II	HLA-DOB	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DOB - CD4
HLA-DQB1_CD4	MHC-II	HLA-DQB1	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DQB1 - CD4
HLA-DRA_CD4	MHC-II	HLA-DRA	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DRA - CD4
HLA-DRB1_CD4	MHC-II	HLA-DRB1	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DRB1 - CD4
HLA-DRB5_CD4	MHC-II	HLA-DRB5	CD4					KEGG: hsa04514	Cell-Cell Contact	HLA-DRB5 - CD4
MPZ_MPZL1	MPZ	MPZ	MPZL1					KEGG: hsa04514	Cell-Cell Contact	MPZ - MPZL1
MPZ_MPZ	MPZ	MPZ	MPZ					KEGG: hsa04514	Cell-Cell Contact	MPZ - MPZ
MPZL1_MPZL1	MPZ	MPZL1	MPZL1					KEGG: hsa04514	Cell-Cell Contact	MPZL1 - MPZL1
NCAM1_FGFR1	NCAM	NCAM1	FGFR1					PMID: 12791257	Cell-Cell Contact	NCAM1 - FGFR1
NCAM1_NCAM1	NCAM	NCAM1	NCAM1					KEGG: hsa04514	Cell-Cell Contact	NCAM1 - NCAM1
NCAM1_NCAM2	NCAM	NCAM1	NCAM2					KEGG: hsa04514	Cell-Cell Contact	NCAM1 - NCAM2
NCAM1_L1CAM	NCAM	NCAM1	L1CAM					KEGG: hsa04514	Cell-Cell Contact	NCAM1 - L1CAM
NCAM2_L1CAM	NCAM	NCAM2	L1CAM					KEGG: hsa04514	Cell-Cell Contact	NCAM2 - L1CAM
NEGR1_NEGR1	NEGR	NEGR1	NEGR1					KEGG: hsa04514	Cell-Cell Contact	NEGR1 - NEGR1
LRRC4_NTNG2	NGL	LRRC4	NTNG2					KEGG: hsa04514	Cell-Cell Contact	LRRC4 - NTNG2
LRRC4B_PTPRF	NGL	LRRC4B	PTPRF					KEGG: hsa04514	Cell-Cell Contact	LRRC4B - PTPRF
ULBP1_KLRK1_HCST	NKG2D	ULBP1	KLRK1_HCST					PMID: 24223577	Cell-Cell Contact	ULBP1 - (KLRK1+HCST)
DLL1_NOTCH1	NOTCH	DLL1	NOTCH1					PMID: 22353464	Cell-Cell Contact	DLL1 - NOTCH1
DLL1_NOTCH3	NOTCH	DLL1	NOTCH3					PMID: 22353464	Cell-Cell Contact	DLL1 - NOTCH3
DLL1_NOTCH4	NOTCH	DLL1	NOTCH4					PMID: 22353464	Cell-Cell Contact	DLL1 - NOTCH4
DLL3_NOTCH1	NOTCH	DLL3	NOTCH1					PMID: 22353464	Cell-Cell Contact	DLL3 - NOTCH1
DLL3_NOTCH2	NOTCH	DLL3	NOTCH2					PMID: 22353464	Cell-Cell Contact	DLL3 - NOTCH2
DLL3_NOTCH3	NOTCH	DLL3	NOTCH3					PMID: 22353464	Cell-Cell Contact	DLL3 - NOTCH3
DLL3_NOTCH4	NOTCH	DLL3	NOTCH4					PMID: 22353464	Cell-Cell Contact	DLL3 - NOTCH4
DLL4_NOTCH1	NOTCH	DLL4	NOTCH1					PMID: 22353464	Cell-Cell Contact	DLL4 - NOTCH1
DLL4_NOTCH2	NOTCH	DLL4	NOTCH2					PMID: 22353464	Cell-Cell Contact	DLL4 - NOTCH2
DLL4_NOTCH3	NOTCH	DLL4	NOTCH3					PMID: 22353464	Cell-Cell Contact	DLL4 - NOTCH3
DLL4_NOTCH4	NOTCH	DLL4	NOTCH4					PMID: 22353464	Cell-Cell Contact	DLL4 - NOTCH4
JAG1_NOTCH1	NOTCH	JAG1	NOTCH1					PMID: 22353464	Cell-Cell Contact	JAG1 - NOTCH1
JAG1_NOTCH2	NOTCH	JAG1	NOTCH2					PMID: 22353464	Cell-Cell Contact	JAG1 - NOTCH2
JAG1_NOTCH3	NOTCH	JAG1	NOTCH3					PMID: 22353464	Cell-Cell Contact	JAG1 - NOTCH3
JAG1_NOTCH4	NOTCH	JAG1	NOTCH4					PMID: 22353464	Cell-Cell Contact	JAG1 - NOTCH4
JAG2_NOTCH1	NOTCH	JAG2	NOTCH1					PMID: 22353464	Cell-Cell Contact	JAG2 - NOTCH1
JAG2_NOTCH2	NOTCH	JAG2	NOTCH2					PMID: 22353464	Cell-Cell Contact	JAG2 - NOTCH2
JAG2_NOTCH3	NOTCH	JAG2	NOTCH3					PMID: 22353464	Cell-Cell Contact	JAG2 - NOTCH3
JAG2_NOTCH4	NOTCH	JAG2	NOTCH4					PMID: 22353464	Cell-Cell Contact	JAG2 - NOTCH4
DLL1_NOTCH2	NOTCH	DLL1	NOTCH2					PMID: 22353464	Cell-Cell Contact	DLL1 - NOTCH2
NRXN2_NLGN1	NRXN	NRXN2	NLGN1					KEGG: hsa04514	Cell-Cell Contact	NRXN2 - NLGN1
NRXN2_NLGN2	NRXN	NRXN2	NLGN2					KEGG: hsa04514	Cell-Cell Contact	NRXN2 - NLGN2
NRXN2_NLGN3	NRXN	NRXN2	NLGN3					KEGG: hsa04514	Cell-Cell Contact	NRXN2 - NLGN3
NRXN3_NLGN1	NRXN	NRXN3	NLGN1					KEGG: hsa04514	Cell-Cell Contact	NRXN3 - NLGN1
NRXN3_NLGN2	NRXN	NRXN3	NLGN2					KEGG: hsa04514	Cell-Cell Contact	NRXN3 - NLGN2
NRXN3_NLGN3	NRXN	NRXN3	NLGN3					KEGG: hsa04514	Cell-Cell Contact	NRXN3 - NLGN3
OCLN_OCLN	OCLN	OCLN	OCLN					KEGG: hsa04514	Cell-Cell Contact	OCLN - OCLN
CD274_PDCD1	PD-L1	CD274	PDCD1					PMID: 23954143	Cell-Cell Contact	CD274 - PDCD1
PDCD1LG2_PDCD1	PDL2	PDCD1LG2	PDCD1					PMID: 23954143	Cell-Cell Contact	PDCD1LG2 - PDCD1
PECAM1_PECAM1	PECAM1	PECAM1	PECAM1					KEGG: hsa04514	Cell-Cell Contact	PECAM1 - PECAM1
PTPRM_PTPRM	PTPRM	PTPRM	PTPRM					KEGG: hsa04514	Cell-Cell Contact	PTPRM - PTPRM
PVR_CD226	PVR	PVR	CD226					KEGG: hsa04514	Cell-Cell Contact	PVR - CD226
PVR_TIGIT	PVR	PVR	TIGIT					KEGG: hsa04514	Cell-Cell Contact	PVR - TIGIT
SELE_CD44	SELE	SELE	CD44					PMC4571854	Cell-Cell Contact	SELE - CD44
SELE_GLG1	SELE	SELE	GLG1					PMID: 11404363	Cell-Cell Contact	SELE - GLG1
SELL_CD34	SELL	SELL	CD34					PMID: 7692600; PMID: 8977216	Cell-Cell Contact	SELL - CD34
SELL_PODXL	SELL	SELL	PODXL					PMID: 22814396	Cell-Cell Contact	SELL - PODXL
SELL_MADCAM1	SELL	SELL	MADCAM1					KEGG: hsa04514	Cell-Cell Contact	SELL - MADCAM1
SELPLG_SELE	SELPLG	SELPLG	SELE					PMC4571854	Cell-Cell Contact	SELPLG - SELE
SELPLG_SELL	SELPLG	SELPLG	SELL					PMC2431087; PMID:  8892633,PMID:  8896607	Cell-Cell Contact	SELPLG - SELL
SELPLG_SELP	SELPLG	SELPLG	SELP					PMID: 19118202; PMID: 9829984	Cell-Cell Contact	SELPLG - SELP
SEMA4A_NRP1_PLXNA1	SEMA4	SEMA4A	NRP1_PLXNA1					PMID: 27533782	Cell-Cell Contact	SEMA4A - (NRP1+PLXNA1)
SEMA4A_NRP1_PLXNA2	SEMA4	SEMA4A	NRP1_PLXNA2					PMID: 27533782	Cell-Cell Contact	SEMA4A - (NRP1+PLXNA2)
SEMA4A_NRP1_PLXNA3	SEMA4	SEMA4A	NRP1_PLXNA3					PMID: 27533782	Cell-Cell Contact	SEMA4A - (NRP1+PLXNA3)
SEMA4A_NRP1_PLXNA4	SEMA4	SEMA4A	NRP1_PLXNA4					PMID: 27533782	Cell-Cell Contact	SEMA4A - (NRP1+PLXNA4)
SEMA4A_PLXNB1	SEMA4	SEMA4A	PLXNB1					PMID: 27533782	Cell-Cell Contact	SEMA4A - PLXNB1
SEMA4A_PLXNB2	SEMA4	SEMA4A	PLXNB2					PMID: 27533782	Cell-Cell Contact	SEMA4A - PLXNB2
SEMA4A_PLXNB3	SEMA4	SEMA4A	PLXNB3					PMID: 27533782	Cell-Cell Contact	SEMA4A - PLXNB3
SEMA4D_PLXNB1	SEMA4	SEMA4D	PLXNB1					PMID: 27533782	Cell-Cell Contact	SEMA4D - PLXNB1
SEMA4D_PLXNB2	SEMA4	SEMA4D	PLXNB2					PMID: 27533782	Cell-Cell Contact	SEMA4D - PLXNB2
SEMA4D_PLXNB3	SEMA4	SEMA4D	PLXNB3					PMID: 27533782	Cell-Cell Contact	SEMA4D - PLXNB3
SEMA4C_PLXNB2	SEMA4	SEMA4C	PLXNB2					PMID: 27533782	Cell-Cell Contact	SEMA4C - PLXNB2
SEMA4G_PLXNB2	SEMA4	SEMA4G	PLXNB2					PMID: 27533782	Cell-Cell Contact	SEMA4G - PLXNB2
SEMA4D_CD72	SEMA4	SEMA4D	CD72					PMID: 22325954	Cell-Cell Contact	SEMA4D - CD72
SEMA5A_PLXNA1	SEMA5	SEMA5A	PLXNA1					PMID: 27533782	Cell-Cell Contact	SEMA5A - PLXNA1
SEMA5B_PLXNA1	SEMA5	SEMA5B	PLXNA1					PMID: 27533782	Cell-Cell Contact	SEMA5B - PLXNA1
SEMA5A_PLXNA3	SEMA5	SEMA5A	PLXNA3					PMID: 27533782	Cell-Cell Contact	SEMA5A - PLXNA3
SEMA5B_PLXNA3	SEMA5	SEMA5B	PLXNA3					PMID: 27533782	Cell-Cell Contact	SEMA5B - PLXNA3
SEMA5A_PLXNB3	SEMA5	SEMA5A	PLXNB3					PMID: 27533782	Cell-Cell Contact	SEMA5A - PLXNB3
SEMA6D_PLXNA1_KDR	SEMA6	SEMA6D	PLXNA1_KDR					PMID: 22325954	Cell-Cell Contact	SEMA6D - (PLXNA1+KDR)
SEMA6D_PLXNA1_TREM2	SEMA6	SEMA6D	PLXNA1_TREM2					PMID: 22325954	Cell-Cell Contact	SEMA6D - (PLXNA1+TREM2)
SEMA6D_PLXNA1	SEMA6	SEMA6D	PLXNA1					PMID: 27533782	Cell-Cell Contact	SEMA6D - PLXNA1
SEMA6A_PLXNA2	SEMA6	SEMA6A	PLXNA2					PMID: 27533782	Cell-Cell Contact	SEMA6A - PLXNA2
SEMA6B_PLXNA2	SEMA6	SEMA6B	PLXNA2					PMID: 27533782	Cell-Cell Contact	SEMA6B - PLXNA2
SEMA6A_PLXNA4	SEMA6	SEMA6A	PLXNA4					PMID: 27533782	Cell-Cell Contact	SEMA6A - PLXNA4
SEMA6B_PLXNA4	SEMA6	SEMA6B	PLXNA4					PMID: 27533782	Cell-Cell Contact	SEMA6B - PLXNA4
SEMA7A_ITGB1_ITGA1	SEMA7	SEMA7A	ITGB1_ITGA1					PMID: 22325954	Cell-Cell Contact	SEMA7A - (ITGB1+ITGA1)
SEMA7A_PLXNC1	SEMA7	SEMA7A	PLXNC1					PMID: 27533782	Cell-Cell Contact	SEMA7A - PLXNC1
SIGLEC1_SPN	SN	SIGLEC1	SPN					KEGG: hsa04514; PMID: 11238599	Cell-Cell Contact	SIGLEC1 - SPN
THY1_ITGAM_ITGB2	THY1	THY1	ITGAM_ITGB2					PMID: 15850796	Cell-Cell Contact	THY1 - (ITGAM+ITGB2)
THY1_ITGAX_ITGB2	THY1	THY1	ITGAX_ITGB2					PMID: 15850796	Cell-Cell Contact	THY1 - (ITGAX+ITGB2)
THY1_ITGAV_ITGB3	THY1	THY1	ITGAV_ITGB3					PMID: 29212879; PMID: 18346467	Cell-Cell Contact	THY1 - (ITGAV+ITGB3)
TIGIT_PVR	TIGIT	TIGIT	PVR					PMID:24987108	Cell-Cell Contact	TIGIT - PVR
ITGA4_ITGB1_VCAM1	VCAM	ITGA4_ITGB1	VCAM1					KEGG: hsa04514	Cell-Cell Contact	ITGA4 - (ITGB1+VCAM1)
ITGA9_ITGB1_VCAM1	VCAM	ITGA9_ITGB1	VCAM1					KEGG: hsa04514	Cell-Cell Contact	ITGA9 - (ITGB1+VCAM1)
ITGA4_ITGB7_VCAM1	VCAM	ITGA4_ITGB7	VCAM1					KEGG: hsa04514	Cell-Cell Contact	ITGA4 - (ITGB7+VCAM1)
